model,runtime,inference_time_1,fps,inference_time,device,half,int8,map50,map75,warmup_max_inf_time,warmup_min_inf_time,inference_time_max,inference_time_min
data/models/yolov8n.pt,BASE,107.3,9.3,107.332444190979,cpu,0,0,,,4820.492506027222,73.15278053283691,219.01845932006836,89.3092155456543
