model,runtime,inference_time_1,fps,inference_time,device,half,int8,map50,map75,warmup_max_inf_time,warmup_min_inf_time,inference_time_max,inference_time_min
data/models/yolov8n.pt,BASE,4229.9,0.2,4229.8695957660675,cpu,0,0,0.8879474081130428,0.6375569549426173,3166.7723655700684,2615.4122352600098,4274.198293685913,4186.108112335205
data/models/yolov8s.pt,BASE,12648.5,0.1,12648.498224020004,cpu,0,0,0.9469403013347323,0.8068723893065998,7598.633289337158,7486.306190490723,12756.438255310059,12547.430753707886
